up-to-date	10
uphill battle	9
upon the instant	3
upon the tapis	1
upper crust	7
upper hand	10
upper-crust	7
ups and downs	10
upset the applecart	8
urban fabric	3
use a sledgehammer to crack a nut	6
use one's head	9
use one's noggin	7
used to	10
useless as tits on a boar hog	4
vale of tears	5
valley of death	6
vast majority	9
velvet handcuffs	3
verge on	7
very well	10
vibe with	7
victory at sea	5
view from the top	8
vim and vigor	6
voice in the wilderness	7
vote down	8
vote with one's feet	7
vote with one's wallet	8
vouch for	9
wag a finger	7
wag the dog	6
wait around	9
wait for Godot	4
wait for it	8
wait for the ball to drop	6
wait for the other shoe to drop	8
wait in the wings	7
wait on hand, foot and finger	2
wait on someone hand and foot	9
wait on someone hand, foot and finger	2
wait out	8
wait upon hand and foot	5
waiting game	9
wake up and smell the coffee	9
wake up on the wrong side of bed	10
walk a mile in someone's shoes	10
walk all over	8
walk and chew gum at the same time	9
walk away	10
walk away from	9
walk free	10
walk in on	9
walk in the park	10
walk in the snow	6
walk of life	8
walk off with	7
walk on broken glass	8
walk on eggshells	9
walk on sunshine	7
walk on the wild side	8
walk on water	10
walk over	7
walk the beat	6
walk the dog	10
walk the floor	7
walk the line	9
walk the plank	10
walk the streets	8
walk the talk	8
walk through	8
wall of silence	6
wanker's cramp	2
want for nothing	7
want to know	9
war bride	5
war of nerves	6
war of words	8
warm body	7
warm regards	8
warm the cockles of someone's heart	6
warm-blooded	9
warmest regards	8
warts and all	6
wash a blackamoor white	2
wash one's dirty laundry in public	8
wash one's dirty linen in public	8
wash oneself of	6
wash out	7
washed out	8
waste away	7
waste breath	6
waste not, want not	9
watch it	10
watch one's language	8
watch one's mouth	7
watch one's step	9
watch out	10
watch over	9
watch the world burn	6
watch the world go by	7
watch this space	5
water down	8
water over the dam	2
water to one's mill	3
water under the bridge	9
watering hole	7
watery grave	6
wave aside	4
wave away	7
wave goodbye	10
wave of the hand	8
wave the white flag	10
wax the dolphin	1
way back when	9
way out of a paper bag	7
we haven't got all day	10
weak sister	6
weak tea	7
weaker vessel	5
wear one's heart on one's sleeve	9
wear out one's welcome	10
wear rose-colored glasses	9
wear sackcloth and ashes	6
wear the trousers	8
wear thin	9
wear too many hats	9
wear yellow stockings	3
weasel out	8
weather the storm	8
wedding-cake	7
weed out	8
week in, week out	7
weekend warrior	7
weep Irish	2
weigh against	6
weigh down	8
weigh in	8
weight of the world	9
welcome to my world	8
welfare Cadillac	4
well and good	7
well and truly	7
well done	10
well-oiled	7
well-seen	3
well, I never	6
were you born in a tent	5
wet behind the ears	8
wet blanket	8
wet boy	1
wet dream	7
wet firecracker	3
wet one's beak	5
wet one's pants	9
wet one's whistle	6
wet the bed	10
wet the shamrock	2
whack-a-mole	7
what are the odds	9
what can I say	9
what did your last slave die of	1
what do you say	9
what for	9
what in tarnation	6
what in time	5
what is more	7
what it takes	8
what not	6
what of it	3
what someone said	2
what the Devil	5
what the doctor ordered	8
what was someone smoking	6
what was someone thinking	7
what with	4
what you see is what you get	9
what, me worry	7
what's cooking	8
what's eating	6
what's eating you	7
what's going on	10
what's in it for me	9
what's it to you	8
what's new	10
what's the beef	6
what's the difference	10
what's the good of	6
what's the matter	10
what's the story	8
what's the story, bud	6
what's up	10
what's what	7
what's your poison	8
whatever creams your twinkie	3
whatever floats your boat	9
whatever helps you sleep at night	8
whatever it takes	9
whatsamatta	5
wheel away	6
wheel out	7
wheel within a wheel	4
wheels are turning	7
when all is said and done	9
when Hell freezes over	9
when in Rome	8
when in Rome, do as the Romans do	10
when it comes to	9
when it's at home	6
when pigs fly	9
when push comes to shove	10
when the chips are down	8
when they go low, we go high	7
when two Sundays come together	2
when two Sundays meet	1
where got	1
where's the beef	7
where's the lie	5
which foot the shoe is on	4
which way the wind is blowing	8
while we're young	8
whip hand	6
whip into shape	9
whip the cat	3
whip through	7
whip up a storm	8
whips and jingles	1
whisk away	7
whisk off	6
whiskey dick	3
whisper campaign	5
whistle Dixie	3
whistle for	7
whistle in the dark	6
whistle in the wind	6
whistle past the graveyard	7
whistle walk	2
whistle-stop	5
white coat hypertension	4
white elephant	9
white hat	6
white lie	10
white magic	6
white marriage	3
white on rice	7
white pee	2
white rider	2
white satin	3
white sheep	8
white trash	6
white trashery	2
white-knuckle	7
Whitman's sampler	4
who are you telling	6
who shot John	8
who wants to know	7
who's 'she', the cat's mother	4
who's who	7
whole ball of wax	5
whole box of tricks	4
whole cloth	3
whole enchilada	6
whole shebang	8
whole shooting match	7
whomp on	3
whoop ass	5
whoop it up	6
whoop-ass	4
why in God's name	10
why in the world	10
why in time	2
why on Earth	10
wicked tongue	7
wide awake	10
wide berth	8
wide of the mark	8
widow-maker	6
widow's mite	5
wild horses	9
wild-goose chase	9
will o' the wisp	4
will the real someone please stand up	8
willful ignorance	7
willing horse	6
willow in the wind	5
willy-nilly	7
win back	9
win by a nose	8
win one for the Gipper	6
win over	9
win the battle, but lose the war	9
win the day	7
wind at one's back	6
wind back the clock	8
wind down	9
wind off	3
wind up one's bottoms	1
window on the world	7
window-shopping	9
wine tosser	2
winged word	4
wink at	8
winning ways	7
winter rat	2
wipe someone's eye	6
wipe someone's nose	8
wipe the slate clean	9
wise apple	4
wise beyond one's years	9
wise head on young shoulders	6
wishful thinking	9
with a grain of salt	9
with a quickness	4
with a vengeance	8
with a view to	7
with a will	7
with all due respect	9
with all the salt in the Dead Sea	3
with an eye to	6
with an eye towards	6
with bated breath	8
with bells on	7
with both hands	7
with every breath	5
with flying colors	9
with knobs on	2
with no further ado	7
with one voice	7
with one's bare hands	10
with one's dick in one's hand	2
with one's head held high	8
with one's jaw in one's lap	1
with open arms	9
with pleasure	10
with the manner	3
with whole skin	6
wither on the vine	7
within ames ace	1
within an ace of	6
within living memory	8
within reach	9
without fail	9
without further ado	8
woe betide	5
wolf down	7
wolf guarding the sheep	4
wolf in sheep's clothing	9
woman among women	6
woman of few words	8
woman of the hour	7
woman of the people	6
woman on the street	7
wooden spoon	6
wooden spoonist	2
wooden-top	3
word it	5
word of mouth	10
word on the street	8
word on the wire	5
word to the wise	9
words fail someone	8
words of one syllable	7
work away	8
work back	6
work into the ground	9
work like a dog	10
work like a dream	9
work like a horse	10
work one's fingers to the bone	8
work one's magic	8
work someone's arse off	9
work someone's ass off	9
work spouse	6
work the crowd	8
work the room	7
work to rule	5
work wonders	9
worked up	8
working girl	7
world-beater	6
worlds apart	9
worm food	7
worm turns	5
worm's-eye view	6
worse for liquor	6
worse for wear	8
worship the ground someone walks on	9
worship the porcelain god	7
worship the porcelain goddess	5
worst comes to worst	9
worst of both worlds	8
worth a Jew's eye	1
worth every penny	9
worth one's salt	8
worth one's weight in gold	10
worth one's while	9
would	10
wouldn't be seen dead	7
wouldn't shout if a shark bit him	4
wouldn't you know	7
wouldn't you say	8
wrack and ruin	5
wrap around one's little finger	9
wrap in cotton wool	7
wrap in the flag	6
wrap up	9
wrestle with a pig	6
write checks one can't cash	8
write one's own ticket	7
write the book	7
writer's cramp	6
writing on the wall	8
written all over someone's face	9
written in the stars	7
wrong crowd	8
wrong number	10
wrong side of the tracks	7
X factor	9
X marks the spot	10
X's and O's	6
yank someone's chain	7
Yankee dime	4
yardarm to yardarm	3
ye gods	5
yeah, yeah	10
year dot	4
year in, year out	8
yell at	10
yell silently	6
yellow brick road	9
yellow grease	2
yellow journalism	7
yellow journalist	6
yellow light	10
yellow press	5
yellow state	3
yeoman's service	4
yes man	8
yes to death	1
yield the ghost	6
yield up the ghost	5
you all	10
you bet	10
you can say that again	9
you can't be half pregnant	8
you can't judge a book by its cover	10
you can't polish a turd	9
you can't say fairer than that	7
you can't step in the same river twice	8
you gals	7
you know it	9
you know what	10
you knows it	2
you lot	8
you man	6
you name it	10
you shouldn't have	9
you think	10
you what	9
you wish	10
you'll never guess	9
you're telling me	10
young at heart	9
young blood	8
young fogey	4
young Turk	6
your ass	9
your boy	8
your girl	9
your guess is as good as mine	9
your mileage may vary	7
yours sincerely	9
yours trulies	2
yours truly	8
zero in	8
zero-day	5
zig when one should zag	6
zip one's lip	8
zip up	9
zombify	4
